2014-05-12/16:16:27.215/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.215/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.215/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.RoadGrid
2014-05-12/16:16:27.215/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.216/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.216/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.216/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.RoadGrid
2014-05-12/16:16:27.216/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.RoadGrid
2014-05-12/16:16:27.216/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.RoadGrid
2014-05-12/16:16:27.216/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.216/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.216/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.217/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.RoadGrid
2014-05-12/16:16:27.217/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.RoadGrid
2014-05-12/16:16:27.217/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.RoadGrid
2014-05-12/16:16:27.217/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.217/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.217/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.217/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
2014-05-12/16:16:27.217/CESTDEBUGdrawObject was called for class team.uninter.mordorq.gamespace.GroundGrid
